"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC013191",-0.717506670557615,0.86461583426811,-3.92225980268953,0.000160437788741061,0.00214543664828098,0.748019467890246
"TC007937",-0.145872246168659,6.54676776207007,-4.06956037375901,9.3848285930834e-05,0.00141595443969205,0.744220331224677
"TC000121",-0.792848415397278,0.241755227721973,-3.93648938239162,0.000152421675035944,0.00205371476895229,0.739408848908765
"TC011639",-0.502059557905085,1.02946275586053,-3.91607567884946,0.000164045676939895,0.00217101552019079,0.738850669551396
"TC002097",0.16195096616489,6.40675840052636,4.06806949869503,9.43648664880346e-05,0.00142047450476997,0.737976650192246
"TC011376",0.525028451677926,5.12889861632321,4.04454316826384,0.000102886375459693,0.00152634652499856,0.735843167854512
"TC001318",0.277889307961943,3.5406033644491,3.97962934122619,0.000130391556339639,0.00182849570550732,0.735582904220204
"TC008778",-0.547347520434253,7.12150326810856,-4.06495779034633,9.5451850770085e-05,0.00143264776539944,0.731104444804449
"TC016367",0.157588114098149,5.61855318566173,4.05497540681612,9.90204780873476e-05,0.00147957035304234,0.719838503314542
"TC030550",-0.78268004210232,-0.129536602624453,-3.94483246325948,0.000147901140932972,0.00201692405033698,0.718165377736761
"TC002941",0.669722907367552,2.70133216825386,3.93908259426654,0.000151002643380291,0.00204536718007593,0.716672113993882
"TC013422",0.485214998315022,1.67520859553064,3.90900556356999,0.000168265369796951,0.00220842158076761,0.712084325294435
"TC009551",-0.369686860905826,7.7493112350736,-4.04968373817711,0.0001009636969992,0.00150168843265778,0.700354836991417
"TC007131",0.267354100626686,5.76919615428879,4.05316872116318,9.96798697410661e-05,0.00148450886111792,0.700106255895163
"TC005968",-0.341470417824118,2.96667015172809,-3.92959582478408,0.00015625610896713,0.00209681509669861,0.693561504136594
"TC013050",-0.344514696699478,5.13632684665056,-4.0236872798739,0.000111052773446643,0.00161425639283664,0.676454303245279
"TC008801",0.153834113571977,8.1128055544532,4.03431623523842,0.000106816256141736,0.00156849806948509,0.663354886579245
"TC000713",0.247051625463851,6.79538249998805,4.04353121908058,0.000103268974302761,0.00152808917431055,0.659802571267598
"TC011694",0.153175150207354,6.15116289968491,4.0437423838228,0.000103189024567184,0.00152808917431055,0.658298288679059
"TC000207",-0.332750937087857,3.36051010371303,-3.93828912779733,0.000151435490588383,0.00204882265259659,0.645667738182187
"TC010776",-1.31595432818666,-1.63400602056934,-4.10286775138215,8.2989755465497e-05,0.00127890763536201,0.645584312068069
"TC014276",0.356733887889625,3.44724364073041,3.93632919805193,0.000152509746007041,0.00205371476895229,0.623617716336704
"TC005316",0.161127855957212,6.19716833395084,4.03608714311271,0.000106125616197969,0.00156034435958416,0.623605678049134
"TC010338",-0.250689920546959,4.77968156076976,-3.99179599896575,0.00012475112776778,0.00176659244444619,0.613583206451703
"TC001573",0.186928463275208,5.78647212278321,4.02521756666983,0.000110433064591806,0.00160727517114866,0.605461097769393
"TC012056",0.331426053759674,4.6631592412861,3.99145091937676,0.000124907839120848,0.00176664130251044,0.603157352328852
"TC008405",-0.231028132310199,5.8210133455405,-4.02089641642964,0.000112191551210739,0.00162670693183169,0.595781591950264
"TC005771",0.787694741821417,-0.267153250405223,3.90340017755447,0.000171684301641233,0.00223626179022582,0.585732037206878
"TC001393",0.222813956357195,5.16406189741617,4.00107897855753,0.000120605338679305,0.0017228033135231,0.583609752757327
"TC007297",-0.366512096071278,3.76319191421812,-3.93378630447799,0.000153914382898713,0.00207021130883718,0.578858786872798
"TC000021",0.23283436372536,5.78940638540058,4.01067163578441,0.000116459898682238,0.00167950374182171,0.563016847689697
"TC013501",-0.245995164921769,5.56613270406929,-4.00311705964955,0.000119712944406801,0.00171846962662167,0.558351040479621
"TC013116",-1.12491956372625,-1.71972145914761,-4.0633893652364,9.60042722295064e-05,0.00143906533938819,0.555807640500563
"TC003113",-1.08496739473966,-1.01497251149487,-4.01539116027401,0.00011447076309896,0.00165558906680265,0.555722071532156
"TC005634",1.12496699685597,8.74563664892387,3.99103750729596,0.000125095830333292,0.00176713190717139,0.54690965037783
"TC015238",-0.779778613983343,-0.594973879837804,-3.90535938920797,0.00017048183653049,0.0022255312906987,0.546579623244003
"TC010671",0.211955737993864,4.99816052712094,3.98599724161138,0.000127409669597808,0.0017910381237243,0.545637505123855
"TC010443",0.234172256308252,5.52315317847039,4.00038287902008,0.00012091158850006,0.0017228033135231,0.542932487778297
"TC003086",-0.309750815857312,3.205910962389,-3.89871361218681,0.000174593609350633,0.00226382512371737,0.541684215307215
"TC004042",0.330723277171092,5.1346017452937,3.98953491793099,0.000125781386213865,0.00177464141846661,0.534200903591349
"TC003236",0.230073997248151,3.73817426985263,3.92244548796536,0.000160330638420675,0.00214543664828098,0.530973678390127
"TC003503",0.19450755801482,4.99596501935204,3.98107310547827,0.000129709692506119,0.00182114936116691,0.528597573107207
"TC011379",-0.512047585638778,3.8336119708549,-3.91844614115261,0.000162653659809802,0.00216003310671381,0.52362595719885
"TC002983",0.172383383552782,6.84110047539339,4.0009140213135,0.00012067784464253,0.0017228033135231,0.510531710889348
"TC015358",-0.491737182860309,3.45717868012272,-3.89203997876408,0.000178817759904393,0.00230562899151895,0.510297452144451
"TC008016",0.236789254203456,7.60386500076583,3.99464559106323,0.000123464209617846,0.00175267480820802,0.510184865175371
"TC015944",0.210017001084868,5.32873970565924,3.98732667152982,0.000126795423243058,0.00178457978476523,0.51010435061121
"TC007591",0.284431646681712,3.70444708136697,3.91640276383552,0.000163852927105316,0.00217095711579653,0.503841924452887
"TC008909",0.467159955450032,3.61286870610596,3.91195821372628,0.000166490674158948,0.00219330057260594,0.500887284037903
"TC030592",0.366955527535565,1.38745545591743,3.83879049127568,0.000216194293804622,0.00268542200935979,0.500636657941834
"TC007438",0.188866854047832,4.43719205848387,3.94568099691411,0.000147448624913416,0.00201379182390634,0.494310451412311
"TC013410",0.635523257866357,4.94416095081763,3.96596062208318,0.000137019162809523,0.00189606229256347,0.493893947230394
"TC008356",0.617249469719259,4.49320995216426,3.9516691320893,0.000144292608334257,0.00197771806928535,0.491987122821167
"TC007472",0.373293640661315,2.8067354594391,3.87032707626115,0.000193246336551785,0.00245324947294321,0.491074400148158
"TC004951",0.26428010124459,6.80255266956119,3.99594533092949,0.000122881454492027,0.00174655305293415,0.490749043427877
"TC014513",-0.427481156891927,2.07125686035868,-3.84295622504557,0.000213020616393189,0.0026574552436843,0.488314273290138
"TC011714",-0.328801220306493,3.92053691534594,-3.90861543048013,0.000168501206341619,0.00220842158076761,0.487145761810826
"TC000779",0.186829455027803,5.77719382541925,3.98836911991247,0.000126315755501323,0.00178000209494346,0.480840587559766
"TC030595",0.168010642731618,4.71967542756279,3.95504227817681,0.000142543342212803,0.00196073640296776,0.479104279278744
"TC005557",0.236360208910224,5.05046451948517,3.96875230347402,0.000135639904887524,0.00188170064759214,0.479082032043158
"TC006122",0.654904919212684,1.51824939197148,3.83254481905977,0.000221037123888541,0.00272941216500935,0.474977333964119
"TC001106",-0.455731607330633,1.80768403962018,-3.83185631873295,0.000221577260742711,0.00272941216500935,0.468704260579639
"TC012561",0.183753616056178,5.65728839541898,3.97866905981763,0.000130846976761538,0.00183042852078914,0.466886455824747
"TC013391",-0.193684806684437,5.91079165348401,-3.97903150188755,0.000130674907546498,0.00183024259937847,0.458727979383411
"TC009642",-0.554216508542177,2.95039788383951,-3.86081127435198,0.000199913796608076,0.00252135220932786,0.45697066742757
"TC007806",-0.378892735356337,2.55302441012825,-3.84383219206538,0.000212358931604502,0.00265207086089393,0.455018148601622
"TC004290",-0.240845787672035,5.48471351851679,-3.96981033886099,0.000135120648880525,0.00188108178701185,0.451026332526418
"TC006900",0.218983767582401,4.20579920845105,3.91895427208195,0.000162356739379708,0.00215857685678188,0.443207055217981
"TC008464",-0.270286853786956,3.92982897394633,-3.90338795833104,0.000171691826524668,0.00223626179022582,0.440191960431086
"TC006622",0.189919788275832,6.29869034587305,3.97649598125597,0.000131883197803412,0.00184268802555144,0.43292136622075
"TC009960",-0.455747322500206,4.30042968830307,-3.91280538057857,0.000165984791316513,0.00218913808867899,0.429451313485159
"TC007625",0.270827244233343,4.61206672345316,3.9369213800422,0.000152184400496602,0.00205371476895229,0.423519333243442
"TC006291",-0.736465896906691,5.20305011816505,-3.94459519299679,0.000148027912430389,0.00201692405033698,0.417323789255962
"TC014228",-0.310893276895891,5.80150888821787,-3.96559594876771,0.000137200320364074,0.00189629267726221,0.410452623966506
"TC007685",0.230315368679495,3.962518905874,3.89742552698154,0.000175401428584202,0.00227066656661389,0.410232238445974
"TC011564",1.0988539728776,6.02611774099729,3.96732212135183,0.000136344833894725,0.0018889986782506,0.409216672142883
"TC014544",0.33062878259822,8.54449618395636,3.95533985580032,0.000142389999336606,0.00196073640296776,0.407930359440331
"TC013074",-0.246859166487245,6.60616711035925,-3.96872194712477,0.00013565483110515,0.00188170064759214,0.403470522901233
"TC002449",-0.410474191667039,2.74121208716991,-3.83534654627442,0.000218852046443505,0.00270962779600304,0.402080677999944
"TC006592",-0.684940949018421,2.57582726655902,-3.82302488481848,0.000228618100561126,0.00279161106479672,0.391987361717492
"TC007861",0.189346085601555,7.13717196816339,3.96358875625566,0.00013820153249394,0.00190556108260484,0.38968207280359
"TC004727",-0.303299862417042,2.20089738434271,-3.80635903977945,0.000242489421047147,0.00291229586530712,0.36356401807303
"TC004947",0.298086700327459,4.19238658533521,3.89724454336953,0.000175515217389865,0.00227066656661389,0.362189935875284
"TC014177",-0.506880194428436,3.64721727809692,-3.85519744326947,0.000203949527165461,0.00255813514650302,0.361876237896352
"TC012682",0.135406763742392,5.69399120690508,3.94923039596885,0.000145570060586782,0.0019904935805265,0.357238607484591
"TC012406",-0.165883457970905,5.35611255403374,-3.93998540336634,0.000150511585789161,0.00204111417575489,0.355782943443046
"TC000425",0.242653488695251,4.63224381430065,3.91357635332078,0.000165525683332105,0.00218558367900249,0.351322479256708
"TC005655",-0.394933741222971,2.14398510984118,-3.79936535630431,0.000248545959408832,0.00297198057479834,0.34907186358671
"TC007971",-0.139087358915474,8.09332180888978,-3.94272638259003,0.000149030037757505,0.00202578920428156,0.345173251471611
"TC012155",-0.267637694667553,3.91551327454477,-3.87225120417764,0.000191924179314479,0.00244204898178559,0.344141228526148
"TC012397",-0.513453089516642,1.11088332641503,-3.78803164606227,0.000258667760434618,0.00307705188289974,0.342281123075489
"TC005102",-0.309599394442852,3.33036316564424,-3.83674354902203,0.000217770223607594,0.0027020854332882,0.325525668049719
"TC012449",0.186359635345507,5.46389209210703,3.93719755898624,0.00015203289427033,0.00205371476895229,0.325033675237113
"TC007234",0.179113942204942,5.02753774481191,3.91996289143367,0.000161768896953584,0.00215497684132919,0.317583859044884
"TC012059",0.159813619448668,6.59947972672285,3.94290096163209,0.00014893614821632,0.00202578920428156,0.314416061974062
"TC011942",-0.26855114535937,3.49327311844718,-3.84415060295542,0.000212118897315312,0.0026519463442013,0.311437771740697
"TC009048",0.162921246167373,7.06888828234781,3.94042511349098,0.000150272970707823,0.00204027860229573,0.310083341603931
"TC002594",-0.17472202200955,5.66089181715084,-3.93235432928563,0.000154710803860654,0.00207849817727477,0.309291036784535
"TC012826",0.66820467447113,1.72422917124632,3.78739552121247,0.000259247337068231,0.00307759428875952,0.306833860531839
"TC008479",0.53134584236989,1.73682219401007,3.78307235411646,0.000263219056577205,0.0030992094639075,0.305735985030255
"TC006325",-0.226169292458256,4.83227245476721,-3.90131145140278,0.000172975170702867,0.00224789717327165,0.291823575900567
"TC005166",-0.191466421862298,5.30538412351353,-3.91113927429165,0.000166981100120358,0.00219474474468343,0.274368100761988
"TC002995",-0.206774763737376,5.01642821282812,-3.90007138673362,0.000173745929332535,0.00225537086420735,0.264299832589378
"TC015950",-0.978530109256986,-0.192098391959214,-3.81328176729033,0.000236632882843765,0.00286219017895076,0.263343124180511
"TC012118",-0.152206379405075,5.74989209060515,-3.91987054960617,0.000161822630881358,0.00215497684132919,0.261001734594447
"TC013597",0.249002040203815,7.04332912295791,3.92625898219897,0.000158145104076442,0.00211969606359204,0.2575142798408
"TC004218",-0.227370972495417,5.54236668728068,-3.91114761270441,0.000166976099677444,0.00219474474468343,0.250405394858352
"TC005902",0.173658389622595,5.44530110274258,3.9076356709921,0.000169094865795005,0.00220992802496488,0.233305004214185
"TC007178",0.22605923897757,6.06871928583742,3.92055897650462,0.000161422443407671,0.00215497684132919,0.233197991752216
"TC000315",-0.214834447109509,5.19700520519775,-3.89345925321431,0.000177911329563789,0.00229651052170414,0.23161535467112
"TC003458",-0.217298291581834,7.59518634205459,-3.91408748634731,0.000165221976411314,0.00218407536937296,0.231506466032056
"TC008474",0.178429280129043,6.22735452775996,3.91973933397349,0.000161899014886014,0.00215497684132919,0.230838996201009
"TC006275",-0.446505594729213,6.12644761072253,-3.91661092173198,0.000163730373137049,0.00217095711579653,0.227384184048263
"TC009803",0.217413406203894,5.67136595861939,3.90799359995506,0.000168877757064058,0.00220959580667127,0.212151812401369
"TC030075",-0.659276954448505,3.49829673773777,-3.80476718864316,0.000243855488227447,0.00292499709968552,0.211922252863268
"TC001886",-0.210441791652396,8.70885589407186,-3.89626937544637,0.000176129542683517,0.0022760596844315,0.206767929709164
"TC008596",0.246161666239977,9.40205573331921,3.8873249280779,0.000181860806151554,0.00233963115235375,0.204267635466306
"TC010969",-0.233791959747253,3.43616386880629,-3.80406889685995,0.000244457045224768,0.00292612290789813,0.196844026290684
"TC012015",0.495295402611416,1.07536758410379,3.73997397418217,0.000306109643343242,0.00345071498147312,0.196236099109962
"TC013230",0.193563293527095,6.46976241993888,3.90845806250444,0.000168596425008718,0.00220842158076761,0.191545383077495
"TC006185",-0.226752889812432,7.45746923243791,-3.90262556699144,0.000172161948021575,0.00223985414768025,0.190028465388246
"TC008869",0.153452474642021,5.17812565787454,3.88692936743747,0.00018211833127851,0.00234033222368717,0.186977140872115
"TC015392",-0.365951902803825,2.52561170267344,-3.75817367197887,0.000287244423284687,0.0033077587084941,0.18695090703122
"TC003864",0.213075004655864,4.60477757741754,3.86246282935144,0.000198741079248672,0.00251193905756518,0.180957914177741
"TC015132",-0.346610674268257,3.67798168927263,-3.80857790965823,0.000240597420839678,0.00290101095190269,0.179771673774464
"TC007952",1.06134861231146,0.8297917522583,3.73088364341136,0.000315967695388606,0.00353607730557715,0.167500295131344
"TC013108",-0.404498182982284,3.01660265917919,-3.77126149865031,0.000274367012519563,0.00320104104586336,0.16565715968519
"TC014580",-0.182311319094696,4.31068118218771,-3.84017312886743,0.000215135964415657,0.00267515885848898,0.165573052895332
"TC005502",-0.651094958113756,0.313159627480729,-3.74252652162952,0.00030339451826014,0.00343539156383559,0.164361675801708
"TC010863",0.199731019716125,4.6257897011573,3.8584631031059,0.000201592523824442,0.00253408617461761,0.162259725221319
"TC013738",0.231407374475812,4.65270693192174,3.85889794269921,0.000201280642808909,0.00253292791447412,0.158594902644182
"TC002523",0.180271318290774,5.13487032860664,3.87638118589175,0.00018911535190874,0.00241747719777046,0.157748690345527
"TC014041",-0.267336809540696,7.96879481731605,-3.88892684477068,0.000180821445347364,0.00232885899499337,0.156799430065108
"TC001748",0.415787852675767,1.45086798696983,3.72777321970449,0.000319409526600273,0.00356288550861109,0.152529513666333
"TC002100",-0.165142552328869,6.06927919407372,-3.88470665790547,0.000183571883180941,0.00235638429557539,0.133719706899738
"TC001720",-0.285842357663504,3.9519875010755,-3.80681067274633,0.000242103175245169,0.00291229586530712,0.132914712051177
"TC009981",0.236156156773261,6.07554700992084,3.88274856891981,0.00018486154941829,0.00237029931050571,0.125494922978683
"TC015079",0.222420352107319,7.73275834093329,3.87697673461046,0.000188713564572417,0.00241700139869584,0.114308549442208
"TC004830",-0.27082207381883,5.86685875555302,-3.87625812565553,0.000189198476239334,0.00241747719777046,0.103938160773133
"TC010321",0.145875800871709,7.7348498697774,3.87222759948318,0.000191940346794287,0.00244204898178559,0.0974703849095278
"TC009114",-0.70799985444658,2.90892383319329,-3.74083024736628,0.000305196268659694,0.00344563897046062,0.0938848939738675
"TC005990",0.137339509911934,5.9925005541608,3.87598974379872,0.000189379882847812,0.00241747719777046,0.0923380985891971
"TC016033",0.149769506528908,7.58173602556032,3.87133388432657,0.000192553432453919,0.00244714819834214,0.0900249298002809
"TC012313",-0.543130287489586,0.740684976459381,-3.70753881360482,0.000342684480008473,0.00376560915258119,0.0874829369919645
"TC006512",0.593356730183286,2.37498048931967,3.73165731899197,0.000315117075034809,0.00352998496008381,0.0848992870998
"TC012769",0.43366147878719,4.62690760677634,3.83531594010109,0.000218875804736434,0.00270962779600304,0.0843390165745417
"TC000547",0.655440554292854,-0.591031157632055,3.7454902938601,0.000300270692064741,0.00341006922899534,0.0837250051530294
"TC000504",0.256903265783177,6.81337883480866,3.87361801873568,0.000190990223725348,0.00243533662486957,0.0808135040878657
"TC011950",0.260782203925973,4.30076768428424,3.81418802222444,0.000235876248133163,0.00285603520192329,0.0723614218694975
"TC014264",1.03378151964909,0.512842136969656,3.70055837947917,0.000351080927206365,0.00383631104516241,0.0698177517031624
"TC003319",-0.261453657734321,4.47778055086533,-3.81564449603016,0.000234665058751315,0.00284735171813306,0.0666745312335051
"TC011620",0.178395595015627,6.58610667778078,3.86616226728815,0.000196137981462964,0.00248721948550449,0.0603840313217701
"TC001570",0.236360686370836,8.00277089610182,3.85523580115877,0.000203921690343875,0.00255813514650302,0.0507506384157521
"TC008646",-0.162230190370951,6.41898780357227,-3.86524574859262,0.000196779840426059,0.00249261672592437,0.0479754996495796
"TC003839",-0.293077411057148,3.53143463001869,-3.75859486271936,0.00028682120115267,0.00330659225834821,0.0458529616291292
"TC001409",0.173675255147606,6.5727756620308,3.86412072546058,0.000197570458290352,0.00249988438278034,0.0403691175845564
"TC001750",0.248855860367846,4.86825207024864,3.83178909315329,0.000221630067359136,0.00272941216500935,0.0403460995330729
"TC010898",-0.380948761481193,2.49201612801264,-3.71344283511763,0.000335731963324731,0.00371399456933222,0.0391653911536567
"TC000803",0.368675898101898,3.88396220881168,3.78347221974506,0.000262849281698124,0.00309802011261173,0.0374841184577175
"TC014101",-0.628406223995803,4.20818947365318,-3.78398830487338,0.000262372763658356,0.00309802011261173,0.0355424713043275
"TC002172",-0.241025132838474,7.96569043282238,-3.85221722933359,0.000206123416644974,0.00258259198224632,0.0353483034063764
"TC001115",0.425609913270626,3.64059634444986,3.7738145195693,0.000271919886471283,0.00317892548818912,0.0322064597223468
"TC013975",0.194221544628002,6.85645663520115,3.85956915321141,0.000200800131855099,0.00252964275398221,0.0295281678235284
"TC011981",-0.314492881976745,6.97043528090284,-3.86079792345557,0.00019992330348969,0.00252135220932786,0.0293595645524922
"TC008532",-0.342982658552591,4.13690900968672,-3.7813554437753,0.000264812398090258,0.00310838529887016,0.0219524884245557
"TC007113",0.15926462775735,5.39525869264167,3.84191105146589,0.000213812686726432,0.00266157542105354,0.0195005065596296
"TC005880",-0.154113148836503,5.47262772048585,-3.84206045597725,0.000213699290906271,0.00266157542105354,0.0146857760197765
"TC009526",-0.908905228509758,-1.62958878796973,-3.82013647107975,0.000230966767299086,0.00281730574249372,-0.000895375794460307
"TC011558",-0.159492185196274,6.75156068660652,-3.84745204200736,0.000209645297240814,0.00262386682008128,-0.0102942204638898
"TC005619",0.199956010522132,3.8287606161297,3.76147577451886,0.000283942251992161,0.00328614692641931,-0.0204400964512113
"TC010485",0.13725956693073,5.92109948946589,3.83504878311065,0.000219083291912452,0.00270962779600304,-0.0406451890058372
"TC015927",-0.500828731528177,0.675025678133595,-3.66239516861189,0.000400547294668895,0.00426325823236229,-0.0462164725591085
"TC008156",-0.408952714468712,1.34242621857921,-3.6598794553489,0.000404030230453143,0.00428844978492945,-0.0472723783919804
"TC015246",0.933138827494493,4.10035204040482,3.7820055235254,0.000264208029174516,0.00310451167410259,-0.0488562900108516
"TC011771",-0.203333462591265,6.10620250599942,-3.829126791935,0.000223731007751402,0.00274941079568274,-0.0498426283292952
"TC000549",0.389476827139673,5.44347523165157,3.82332974285953,0.000228371541687769,0.00279155754086417,-0.052738541168015
"TC000791",-0.434720037620737,10.1641041048111,-3.80434725361385,0.000244217080262811,0.00292612290789813,-0.054695718877265
"TC013034",-0.176074737477029,6.13947708840201,-3.82977977511623,0.000223213960542575,0.00274598433636528,-0.0550474422084646
"TC030547",0.213243845511562,4.16150914695236,3.76659632663825,0.000278892886992288,0.00323420352953733,-0.055154774827944
"TC003416",0.238570176941509,6.51984682356278,3.83186101080687,0.000221573575501747,0.00272941216500935,-0.0584975156585914
"TC012793",0.171025704379402,7.88980743026492,3.82384952234168,0.000227951745576711,0.00278938404592648,-0.0591585765067997
"TC000070",0.17899497663303,5.78155674600488,3.82791023379373,0.000224697351208145,0.00275541102912371,-0.0623534470706471
"TC003814",0.134500438905395,7.2729915555226,3.82860828227611,0.000224142388220037,0.00275153281044981,-0.0632123961447801
"TC014545",0.270656578172379,4.48074051101762,3.783507476866,0.000262816701473201,0.00309802011261173,-0.0709084225060126
"TC010587",-0.193512974898491,8.75029766010623,-3.81238377229198,0.000237384900644537,0.00286827646722178,-0.0724895035532924
"TC030642",0.438140369190659,1.20084132368424,3.65332973597273,0.000413233319521223,0.00435804251978147,-0.0725210281526714
"TC000151",0.948790986446491,4.19344519373862,3.76891618962672,0.000276633489838651,0.00321771366031295,-0.0733087135854875
"TC012860",0.131741042794,6.88326914838171,3.82670118264386,0.000225661670221361,0.0027642955075894,-0.0790450674533147
"TC007315",0.834747906718054,2.76422677199994,3.69090164623572,0.000363019003365467,0.00394393972836356,-0.0791381531751369
"TC007282",0.399078497035646,5.67142634242316,3.80954086376554,0.000239780703907194,0.00289419075805049,-0.0811702881582645
"TC007761",0.253296856766306,7.72999302516571,3.81822291607441,0.000232535379606004,0.00282892641456399,-0.0821985669150074
"TC011670",-0.22786803690164,3.97127706941475,-3.74218854026762,0.000303752707293497,0.00343607208731319,-0.0822877627356364
"TC013304",0.347715276270971,2.50440299706912,3.68838835098791,0.000366188651725213,0.00397089048771076,-0.0829348949380622
"TC000767",0.253471778146082,4.40818323657625,3.77066084117925,0.000274945792053545,0.00320152262856125,-0.0866169408636228
"TC010243",-0.231006618923788,5.01181788150196,-3.79417476431976,0.000253133822256494,0.00301744939932845,-0.0867949606254301
"TC004382",-0.225256856296395,4.44303775975892,-3.76679825064047,0.000278695530839788,0.00323420352953733,-0.0979085047823878
"TC008681",-0.46628644583973,7.24419945046167,-3.81820952221308,0.000232546394726029,0.00282892641456399,-0.0998691618039897
"TC000265",-0.536626647998469,0.639223990656736,-3.64405072014113,0.000426612073815738,0.00446412046500468,-0.100304006310212
"TC015819",0.191867861697936,6.52981009945844,3.81807664630209,0.000232655698881467,0.00282892641456399,-0.100702612493521
"TC004424",0.33412317173423,7.04198586419783,3.81593926880684,0.000234420650290524,0.00284735171813306,-0.104414987672746
"TC005773",-0.496740588421348,2.23234716105458,-3.65372410112122,0.000412673616767368,0.00435612525684748,-0.108397670285804
"TC013005",0.274183447014175,3.80527321832584,3.73206532595162,0.000314669366993226,0.00352998496008381,-0.108742005253022
"TC007100",-0.483109438926929,4.78411507755012,-3.77064220063656,0.000274963772210952,0.00320152262856125,-0.109352088342804
"TC007352",0.132588360818088,5.12684161838863,3.79533956621979,0.00025209731547994,0.00300820471587709,-0.11189294501568
"TC015168",0.188848323957048,6.56024231642123,3.81525809848606,0.000234985804699333,0.00284824539513061,-0.113025887146914
"TC005602",-0.65413040395865,10.8393775506317,-3.77840775545025,0.000267569359095065,0.00313191093245738,-0.116361636484136
"TC008459",-0.306963378257653,2.50853136543038,-3.664244236538,0.000398005482725587,0.00424404181256045,-0.12301264460586
"TC007695",-0.558261696573884,0.227714035219885,-3.64549302323694,0.000424505915618756,0.00445653887917797,-0.127769076918689
"TC007467",0.253455856396008,5.65244085191751,3.80629534305728,0.000242543942976909,0.00291229586530712,-0.131464578976042
"TC010117",-2.14128230213789,2.81196198858584,-3.64325841246412,0.000427773270326358,0.00446517769243675,-0.135675443911992
"TC006127",-0.237121319990651,4.12068993052322,-3.73984766689067,0.000306244593220005,0.00345071498147312,-0.137260823895885
"TC001083",-0.397451780847842,2.08370571615339,-3.64256928050831,0.000428785688497947,0.00446517769243675,-0.139320930717822
"TC004325",-0.502663045801817,0.828885405818681,-3.62922797702565,0.000448838861080171,0.00463184024321498,-0.140457334374972
"TC000832",-0.372734886469799,1.81652954316713,-3.63626329684678,0.000438155975085907,0.00454192798994177,-0.142650189816411
"TC015182",-0.309666546831449,5.25830001652923,-3.78262419598594,0.000263634078050022,0.00310092858947205,-0.147073332557783
"TC003574",0.276373085129586,7.78564753323555,3.79805382278506,0.000249697667445713,0.00298265804419351,-0.147714509413142
"TC006198",0.179399887623029,4.41078615975389,3.75213350506882,0.000293379413627258,0.00335626574829948,-0.148999105221902
"TC001382",0.197450445164389,6.63491971843177,3.8064284540806,0.000242430018377792,0.00291229586530712,-0.156630681208472
"TC011770",-0.383664927367386,3.42040100330289,-3.69101499137873,0.000362876673185766,0.00394393972836356,-0.163976818316618
"TC004615",-0.14028762733007,8.63303443150538,-3.78555076523764,0.000260935099832416,0.00309126299667858,-0.164302834674992
"TC005315",0.274970689507718,8.04008637583231,3.78741484227025,0.000259229715370963,0.00307759428875952,-0.174141936982061
"TC007883",-0.296768547111366,8.3727731673689,-3.78478153705417,0.000261641949079265,0.00309645456574609,-0.175948506696267
"TC006720",0.178027643592935,5.15576108122703,3.7717524261618,0.000273894827031248,0.00319876967699007,-0.186850023353923
"TC009254",-0.393827998216999,1.50585208482096,-3.6159041724323,0.000469750076796964,0.00480036270854486,-0.189513740782508
"TC010105",-0.424924229883828,7.54269135171713,-3.78998056132555,0.000256899759347443,0.0030591771962789,-0.189653554821409
"TC013483",-0.257458341179234,3.63429529890715,-3.69278958443986,0.000360655167909537,0.00393005474926858,-0.195602280752477
"TC016363",-0.361096859018044,4.16980220834346,-3.71727752104642,0.000331288251854955,0.003675418362976,-0.201092026027523
"TC012589",-0.423347442806159,1.07301493568535,-3.60620742282824,0.000485545132518893,0.00492358194885684,-0.205368967845219
"TC008669",0.173607025346192,5.48276595945662,3.77834681975344,0.000267626639062247,0.00313191093245738,-0.206528331224722
"TC012858",0.191366862656556,4.53386777594836,3.74093867666802,0.000305080793550643,0.00344563897046062,-0.210110394602662
"TC015648",-0.444349081290221,2.19763699995679,-3.62247402550768,0.00045932623563179,0.00472736921261397,-0.21388066569486
"TC007789",-0.698184944395092,3.63750322831031,-3.67196781443061,0.000387552738241409,0.00415564689647323,-0.21680355708671
"TC007314",-2.7779339717293,1.90930625078104,-3.60294058650259,0.00049097875881433,0.0049644843446077,-0.217903662722065
"TC007188",-0.422858770232722,7.00337091147001,-3.78621324186208,0.000260327801997121,0.00308724133088561,-0.218459713150915
"TC003964",0.190030364168421,5.08981050948097,3.75719330271632,0.000288231821466122,0.00331251067401793,-0.221137008325782
"TC005757",0.212894134272394,4.72602865035695,3.74384559785314,0.000302000412196853,0.00342296829045539,-0.22501689638965
"TC000303",-0.721965344585012,6.96707528210738,-3.78359473746579,0.000262736082654437,0.00309802011261173,-0.226988129510794
"TC000130",-0.446668436069975,2.17660587935272,-3.61788041158461,0.000466591220079576,0.00478079732787314,-0.227427383993802
"TC013909",0.119282697750425,4.9272977384929,3.75129517427191,0.00029424068549379,0.00335765232472471,-0.228307343182424
"TC015544",-0.303709437530087,3.67611621979862,-3.68627330531162,0.000368876377510838,0.00398877861497882,-0.229235261315186
"TC009484",-0.262944729113935,4.09138184033572,-3.70571660783962,0.000344857750987902,0.00378493068256627,-0.229824845802497
"TC004846",-0.421164091077753,3.37613679454832,-3.67346883069358,0.000385551778603201,0.00414189687973821,-0.233294843962931
