"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC004920",-0.229728413426492,5.27887916897999,-5.21461487502651,9.87410886461345e-07,0.000517358422192724,5.33919853463339
"TC016364",0.344746494572743,4.75756049635942,5.19771768053226,1.06076274379009e-06,0.000531626615116016,5.3049559509089
"TC005460",0.331640105489549,7.30230720845217,5.15796336033159,1.25496053769421e-06,0.000602747088250049,5.09211756680133
"TC014664",-0.401844512375248,5.63172605441221,-5.14161754573743,1.34451631814131e-06,0.000611032169745291,5.03311687843516
"TC005990",0.18419522008845,5.9925005541608,5.13573841514894,1.37822819583392e-06,0.000611032169745291,5.00023540241704
"TC011133",-0.58016564866145,3.01010271269179,-5.11242946905358,1.52019178381328e-06,0.000625830381857704,4.98286772801439
"TC014562",0.217448630491359,6.43698695800661,5.11262627600375,1.51893541401919e-06,0.000625830381857704,4.89903068449411
"TC012819",0.685170490363793,3.32460143531737,5.07139911324604,1.80550777742565e-06,0.000702790459687908,4.83292645289069
"TC012009",-0.342437484428356,3.85727636633696,-5.06451608313447,1.85823105946514e-06,0.000702790459687908,4.81470627569605
"TC006645",-0.596194904981192,4.32239617466625,-5.04189216697877,2.04232062570951e-06,0.000717330089188696,4.70785174711698
"TC015859",0.571891925527583,6.79331983416765,5.06045479457502,1.89004114256313e-06,0.000702790459687908,4.69614482828531
